ID,bug_type,species,nb_pixels_ratio,image_symmetry_index,mask_bb_symmetry_index,roundness,mean_centroid_distance,std_centroid_distance,max_centroid_distance,min_centroid_distance,skewness_centroid_distance,kurtosis_centroid_distance,aspect_ratio,mask_area,mask_perimeter,mask_compactness,hull_area,hull_to_insect_area_ratio,hull_convexity,hull_triangle_similarity,ellipse_angle,ellipse_axis_ratio,ellipse_eccentricity,ellipse_variance,axis_least_inertia_x,axis_least_inertia_y,rectangularity,body_parts_mean_length,body_parts_max_length,body_parts_std_length,body_parts_spread,rest_entropy,mask_entropy,red_mask_min,red_rest_min,red_mask_max,red_rest_max,red_mask_mean,red_rest_mean,red_mask_median,red_rest_median,red_mask_std,red_rest_std,red_mask_q1,red_rest_q1,red_mask_q3,red_rest_q3,green_mask_min,green_rest_min,green_mask_max,green_rest_max,green_mask_mean,green_rest_mean,green_mask_median,green_rest_median,green_mask_std,green_rest_std,green_mask_q1,green_rest_q1,green_mask_q3,green_rest_q3,blue_mask_min,blue_rest_min,blue_mask_max,blue_rest_max,blue_mask_mean,blue_rest_mean,blue_mask_median,blue_rest_median,blue_mask_std,blue_rest_std,blue_mask_q1,blue_rest_q1,blue_mask_q3,blue_rest_q3,hue_mask_min,hue_rest_min,hue_mask_max,hue_rest_max,hue_mask_mean,hue_rest_mean,hue_mask_median,hue_rest_median,hue_mask_std,hue_rest_std,hue_mask_q1,hue_rest_q1,hue_mask_q3,hue_rest_q3,saturation_mask_min,saturation_rest_min,saturation_mask_max,saturation_rest_max,saturation_mask_mean,saturation_rest_mean,saturation_mask_median,saturation_rest_median,saturation_mask_std,saturation_rest_std,saturation_mask_q1,saturation_rest_q1,saturation_mask_q3,saturation_rest_q3,value_mask_min,value_rest_min,value_mask_max,value_rest_max,value_mask_mean,value_rest_mean,value_mask_median,value_rest_median,value_mask_std,value_rest_std,value_mask_q1,value_rest_q1,value_mask_q3,value_rest_q3,fourier_descriptor_real_0,fourier_descriptor_imag_0,fourier_descriptor_real_1,fourier_descriptor_imag_1,fourier_descriptor_real_2,fourier_descriptor_imag_2,fourier_descriptor_real_3,fourier_descriptor_imag_3,fourier_descriptor_real_4,fourier_descriptor_imag_4,fourier_descriptor_real_5,fourier_descriptor_imag_5,fourier_descriptor_real_6,fourier_descriptor_imag_6,fourier_descriptor_real_7,fourier_descriptor_imag_7,fourier_descriptor_real_8,fourier_descriptor_imag_8,fourier_descriptor_real_9,fourier_descriptor_imag_9,orthogonal_lines_ratio
127,Bumblebee,Bombus hortorum,0.0321703333333333,39.82174127361673,48.1067576246017,0.0723285144776048,521.8318926247184,110.4694980023992,782.3003912716015,295.72747693448304,0.2242938995646651,-0.5124992097554295,0.861904761904762,772088,11582,0.0723285144776048,1043976.5,0.7395645400064081,0.3428792792226307,0.7673458206836531,24.77883529663086,0.7651046433427474,0.6439059595432917,0.0923840047887493,-0.861055728679677,-0.5085106017654998,0.5642433277792394,614.4120612621307,1367.21440076828,366.4021854427275,536.0989389888812,7.085015331667974,7.375217877574101,0,9,255,255,87.26003512552973,117.15370938205724,87,111,52.73402151694145,38.07436090379759,40,93,118,135,0,0,255,255,73.98492140792241,123.33816944028374,71,124,50.6352822789704,34.01675460839844,25,104,112,145,0,1,255,255,56.55249142584783,97.551529211924,50,85,42.21195395713009,46.14481071551831,23,68,78,111,0,0,179,179,53.52652288340189,57.93956258315427,24,42,62.41160848498699,40.017693272052114,10,40,116,45,0,0,255,255,103.61860694635844,88.2698989904904,100.0,90,46.66606292440129,29.335116973289136,73,70,125,106,1,13,255,255,90.46347307560796,133.22918026381365,92,128,54.31423441865784,38.854585250134576,42,108,126,152,0.7912655367554704,0.6114726897769659,-0.0736615814532645,-0.0225741795493239,-0.033282111987409,-0.0060064847978939,-0.0127693883804873,-0.017492411223547,-0.0067885563848949,-0.0042318280577081,-0.0083615823199668,-0.0046557427798225,-0.0006230465190242,0.0048606768298506,-0.0070121589083304,-0.0020555914992397,-0.0093606016735232,-0.0031505986253407,-0.0066972491739511,-0.0041516413851011,0.8854627568938203
128,Bumblebee,Bombus hortorum,0.0423964583333333,32.95864594960005,34.91061137987345,0.0485176325456263,573.3204323873236,150.19092526634049,937.5627606109642,234.156302256128,0.2912209446429833,-0.2571407810755475,0.9260869565217391,1017515,16234,0.0485176325456263,1462614.5,0.695682286754302,0.2853500951558673,0.794344555117124,71.79446411132812,0.8147671450852413,0.5797883228296732,0.0957386945885091,-0.1439151702065415,-0.9895900281350972,0.5769403052777211,613.2069464524587,4598.267713069916,1057.2030650273955,623.7662709920539,7.411887939812669,6.775320960505098,0,3,255,255,56.28725669891844,109.33942852567944,38,115,53.23246474737508,45.45614788063116,9,69,96,149,0,0,255,255,46.40260831535653,106.98370176245083,22,113,48.5437700617364,50.63519978728585,7,69,80,151,0,0,255,255,45.92863888984438,117.28214255334008,18,124,52.06759152638376,52.29659451838891,6,80,78,159,0,0,179,179,51.90810454882729,93.26177878501824,14,107,63.73729174045846,51.93645624857947,5,30,115,116,0,0,255,255,76.40742593475281,49.23980122253969,72.0,35,64.24115460331518,50.23700670858938,17,12,116,57,0,3,255,255,58.58083959450229,121.12733836223542,39,126,56.07891908875725,49.38526146362074,9,81,98,163,0.6953639907968715,0.7186577212436029,-0.0741105341610834,-0.0241648487596827,-0.0244345955951312,0.0057190385602989,-0.026056298259527,0.0043111870622947,-0.013445247182709,0.0010694542724127,-0.0062839292999085,0.0090102178832729,-0.0113075806088095,-0.0056658084977353,-0.0063573189830508,0.0036219364739838,-0.0032382788454324,0.0067340864157059,-0.0044966783887469,0.0029573205768296,0.6854980008465416
129,Bumblebee,Bombus hortorum,0.030271125,29.46985502585836,32.769465254223235,0.0536243166762641,542.3375611915777,161.06049022142125,859.3166961543076,228.4519698400304,0.0139580715749033,-0.962364026317446,0.9686457638425617,726507,13048,0.0536243166762641,1157701.5000000002,0.6275425919375589,0.3363706075877777,0.8870128649201694,131.27342224121094,0.6840336310923694,0.7294504722971864,0.0998065128857365,0.4936257909201225,-0.8696744094996033,0.333788641463455,915.2025106711822,2629.835904479027,936.4599207267609,687.0202387963677,6.619904887210274,7.153048452870966,1,10,255,255,86.14045150287609,140.47025695713145,91,142,50.60168665195235,33.157061124171896,38,129,133,155,0,0,255,255,66.3192550106193,127.49896983662916,63,138,45.54533060322647,37.249149659061096,22,124,110,148,0,0,255,255,53.57339158466471,103.49219775475903,51,98,38.58660178959806,47.25197332290348,18,77,83,118,0,0,179,179,46.11708765366336,52.39365625091171,17,31,63.6307872043607,52.86445777320967,8,24,20,38,0,0,255,255,111.12691687760751,95.54107400208468,103.0,86,41.62265613371408,40.09315221465446,85,69,129,119,1,10,255,255,86.97675727831941,146.00500122607295,92,145,51.10082597132672,36.37179852733047,39,134,133,157,0.8303734840996279,0.5572072118200242,-0.0702537765847167,0.0450307467170997,-0.0255806399667166,-0.0041292787634747,-0.0215719079945923,0.0093372970489302,-0.0202171207610709,0.0051764772572525,-0.0120449386755576,0.0019648302864784,-0.0026559317657386,0.0051925042823243,-0.0100047681162478,-0.0014093202088256,-0.0056228088043194,-0.0026115084182098,-0.0077311286944015,0.0030012930130192,0.9305914380682826
130,Bumblebee,Bombus hortorum,0.02017875,42.306032036058255,37.27907787077523,0.0477618745987096,428.72611650764856,111.0507071337971,726.970678571954,137.84757934260278,0.3895925207423866,0.5346342862340077,0.7738693467336684,484290,11288,0.0477618745987096,818524.0000000002,0.5916625535720392,0.3020502945837373,0.7887329905635057,90.12097930908205,0.8487878255247616,0.5287336070659278,0.0948839206020478,0.1350490821728806,-0.990838909916371,0.43896430202962866,2218.303338766098,8417.081326007843,3579.0863580555915,444.5193601408164,7.289604889871319,7.151812010467949,3,5,255,255,75.02804724441967,105.3597660457626,61,101,56.05831992748551,42.80508439260987,26,74,109,130,0,0,255,255,56.8750831113589,101.7540339628274,42,104,45.47369334330291,40.28502886038711,18,75,88,130,0,3,255,255,49.09832744842966,93.56950855406876,31,77,46.40285332390269,53.457754081725575,17,55,67,119,0,0,179,179,56.52568502343637,75.01122938665259,16,43,67.7499080309966,49.44187227165782,6,39,138,134,0,0,255,255,104.09619649383632,105.97535268975506,94.0,107,48.38773889424612,36.977786218503134,72,82,123,131,3,13,255,255,77.77965681719631,122.78841536147536,62,118,58.89199709300648,44.82669543910821,27,92,115,147,0.8135347261812329,0.581516336225584,-0.0575782077174563,-0.0031395218928255,-0.0270551147941665,0.0051299407782025,-0.0277803920304047,0.0012867929131451,-0.0082616034253909,-0.0038375541806615,-0.0088804029347389,-0.0055450113807732,-0.0128529587721333,-0.0031575120336802,-0.0048079071003886,-0.0088725534495217,-0.006011029432061,0.0036695801789395,-0.004895609858411,0.0029466551270475,0.7060341308494716
131,Bumblebee,Bombus hortorum,0.03304125,40.05758288683334,42.56924811621966,0.0688109510552788,527.995264946606,98.09702251308674,782.5249389402013,281.434631501314,0.280377392437055,-0.0972349692437823,0.8325358851674641,792990,12034,0.0688109510552788,1092892.0,0.7255886217485351,0.3275066552605434,0.7059742241390181,74.77647399902344,0.8556963085923315,0.5174783352580642,0.0926575671515903,-0.7446210446951138,-0.6674874529136541,0.6057168784029038,1099.6755346804855,2611.3994134664536,854.5383574582902,542.973967417625,7.048916005882353,6.893932024853684,0,0,255,255,65.0551368869721,111.98307843190484,30,114,69.45838866925253,36.25757564910637,9,95,110,132,0,0,255,255,55.87843352375187,99.93878927100045,19,104,65.70744534650939,39.02170929903308,7,82,98,127,0,0,255,255,53.47284833352249,107.84870412000512,15,113,65.23681776870235,41.50794194802573,6,89,100,131,0,0,179,179,68.95143570536828,97.6860908837459,20,137,70.22458176134062,63.6575611239957,8,30,146,150,0,0,255,255,78.86600587649276,45.530390946528655,70.0,25,67.26013919716318,49.50804134819121,23,13,112,56,0,4,255,255,66.35163242916052,115.01970900171972,31,117,70.2872775308101,38.06255223177618,10,98,111,135,0.891561328983463,0.4528999852740574,-0.0578391373572029,-0.0225846901899081,-0.0282441208680091,0.0089573186071126,-0.0150076349036235,-0.0108306775498579,-0.0147226528642753,-0.0024987506357455,-0.0144532403820244,-0.0112340118863027,-0.0147986555529385,-0.0018069594600163,-0.0137541856202785,-0.0031627084751837,-0.0124917545735954,-0.0009410335894834,-0.0067757515597711,-0.0011436074605703,0.8168578213156685
132,Bumblebee,Bombus hortorum,0.030832875,30.498336439666677,49.64353317892034,0.055897242345202,502.8851853936322,139.104330968462,896.8091094015107,166.30906767990197,0.365083973118485,0.2274000593100362,0.8318181818181818,739989,12898,0.055897242345202,1101717.5,0.6716685538715688,0.3158073861718401,0.6128199202961124,60.09429168701172,0.7188447397313398,0.6951706554225245,0.0960580369243666,-0.1226232170057716,-0.9924532969622072,0.5105625931445603,1063.230274942186,3845.646253347397,1169.197117019182,442.2692987060561,6.571546890829756,6.962616682767708,1,3,255,255,60.98309569466573,127.90482429264544,49,133,52.01132530648788,30.83784459217643,15,117,98,146,0,0,255,255,48.52503212885597,120.1528790334622,31,129,46.83268150104536,36.72237270815779,10,112,77,144,0,0,255,255,48.807368758184246,125.08249041670705,26,132,49.963818646861,36.19341810691253,9,114,80,145,0,0,179,179,83.23723190479859,64.51594936906952,110,36,74.89525616873665,54.06627462880086,6,30,165,120,0,0,255,255,80.89590385803032,31.958512143437936,73.0,9,58.18025031570954,50.38812270708123,42,6,109,25,1,3,255,255,62.38814090479723,130.6153221939577,49,135,53.74155071071479,32.31092582066755,16,118,100,148,0.5843443771587565,0.8115057910347557,-0.0796789416487859,-0.0161481840114286,-0.0138718853638555,-0.0113211514790266,-0.0097048562082542,-0.0120929903707629,-0.0218299650840649,-0.0078919220710181,-0.0179281277117114,-0.0071088631247878,-0.0093206558936291,-0.0016370061741544,-0.0197756823666787,-0.0043420765727981,-0.008300310314599,4.900095285342297e-05,-0.0102706740698946,-0.0099825138092852,0.6145315549312717
133,Bumblebee,Bombus hortorum,0.03890025,45.04579410655839,53.09034299478871,0.0429262257225756,594.8915825721267,159.00517109213408,1015.1875970161312,241.9875299555244,0.2707585689537862,-0.3113875547831308,0.8381294964028777,933606,16532,0.0429262257225756,1597900.0,0.5842706051692846,0.2971226614026095,0.9763746259267846,26.05271339416504,0.6922527986338376,0.7216550857463832,0.0978641179785264,-0.9551550195975492,-0.2961062115822728,0.4003689752061012,836.8378080949187,4335.6676552295685,1128.0546577662694,694.8505597960151,7.176154118978822,7.591868151224027,0,17,255,255,89.01089003284041,109.19874428573448,82,100,59.66821151510721,42.20065428526988,37,76,132,140,0,4,255,255,81.81622975859196,117.25966091622296,68,115,59.882759062715294,34.141653522543535,29,92,126,141,0,15,255,255,69.1552667827756,97.5473353572301,51,81,59.831293488627686,50.80536392341773,20,56,101,138,0,0,179,179,43.87171033605183,64.36143078974547,21,45,50.60245129601638,43.978178873121706,13,41,42,94,0,0,255,231,73.80919895544801,78.7474282716232,61.0,82,57.54189666779823,42.273947888686834,32,40,99,113,1,20,255,255,91.6990197149547,125.41723795232146,85,120,61.27884933317791,39.42418466570605,38,96,135,152,0.8828608692101639,0.4696346299172086,-0.0481827631244687,-0.0235639919418878,-0.0247473465449371,0.0114094566382079,-0.0556939797288556,0.0065097332985557,-0.015538486915265,-0.0175072984109567,-0.0137537540391908,-0.0060952135175617,-0.011063737982149,0.0041397875871886,-0.0196503134018346,-0.0087628052808732,-0.0019770663524767,-0.0140442377720016,-0.0023584529747133,0.0069128599785445,0.8259961719157822
134,Bumblebee,Bombus hortorum,0.0387813333333333,40.18679659913335,50.68180925490851,0.0730446112183408,565.5701515595446,150.98483902655866,866.3278743556266,177.98408667822318,-0.4450212507978538,-0.2028491961439362,0.9957081545064378,930752,12654,0.0730446112183408,1294257.9999999995,0.7191394606021367,0.3419339237639822,0.6072901266932549,38.01911926269531,0.6933157358799821,0.7206339503390047,0.0929288089972397,-0.8855873007406455,-0.4644729623636854,0.4782858928189696,1323.383052719964,7125.721796989441,2100.918205955037,669.992833147088,7.310789340017226,7.08407458082932,0,6,255,255,68.1893866464966,118.89638899369412,43,112,64.73275376019184,43.87999272422594,14,86,106,150,0,0,255,255,55.55770387815444,105.1477310833886,28,103,58.853370282044494,40.32607906424715,10,84,91,125,0,0,255,255,52.63846545588943,102.51919520740338,23,89,59.837389335277486,54.00009622951052,10,60,77,145,0,0,179,179,62.428730746751015,71.69409392971977,20,35,67.41487561827427,59.6816948646254,8,29,140,145,0,0,255,255,88.42401735370969,77.17348042727704,81.0,75,54.47284961819305,39.2206967387779,56,51,121,93,0,6,255,255,70.40316539744207,123.31951340589862,44,115,66.4643580304029,46.1477128912728,14,90,110,157,0.9477372130913664,0.3190519940727691,-0.0714406824300125,-0.0291287982741203,-0.014725874133795,-0.0112072678829826,-0.0168253738412127,-0.0128663670415854,-0.0117426190956524,-0.0204019777600374,-0.0137435181969633,-0.0079346506201445,-0.0146949761170892,-0.0061350785244986,-0.0068590628536773,-0.0018684769264149,-0.0131461322203278,0.0044314429681332,-0.0022614615929314,-0.0074304224897562,0.49397671650326674
135,Bumblebee,Bombus hortorum,0.020028,46.88972624872497,72.80266580312623,0.0471041278488713,423.24563133136274,124.13878550977516,692.7763635411203,190.15938803083148,0.1814027000533017,-0.8934189071918888,0.6981132075471698,480672,11324,0.0471041278488713,797983.0000000003,0.6023586968644693,0.3046977150167589,0.8783401155049597,170.49835205078125,0.6318380593628989,0.7751004236487848,0.0970474326301805,-0.975810100878236,0.2186198687768495,0.4255481896991331,1185.594345842089,2832.855261325836,786.5165422282447,461.0026521877158,7.493717586477639,7.594114803357432,1,2,255,255,99.67920744291324,105.2701481521921,99,100,70.1937183329122,52.200147194436326,28,61,154,147,0,0,255,255,84.23375607482858,118.17271943314029,79,114,65.87671119161732,53.953046615752434,18,73,134,167,0,0,255,255,71.149415817855,62.83841404822451,47,48,65.60661649898657,42.95541603791795,16,31,111,88,0,0,179,179,70.71063635909726,46.909830119295925,24,40,70.97204459609199,30.28565431611465,13,37,157,44,0,0,255,255,95.07146037214568,136.29188291434178,83.0,135,60.36276171459895,33.76340808759206,48,112,132,163,1,8,255,255,101.72769372877973,123.90236332432627,104,121,71.22059903169396,53.828537175826106,28,79,158,171,0.8284596072113404,0.5600488186035495,-0.0192089878952605,0.0058074068755363,-0.0185662268541359,0.0272558968914773,-0.0052965053063373,-0.006935311695033,-0.0218303395603649,-0.0001328331630459,-0.0103589251807396,0.008161922935483,-0.0034874453551835,-0.0086384712019789,-0.004043676189989,0.0006871792247258,-0.0049640638590862,0.0028308774327991,-0.005789770072432,0.0094547646313629,0.5164124367342741
136,Bumblebee,Bombus hortorum,0.035679375,37.67282841373334,39.27041039685164,0.1487612119983207,538.0478415704815,97.58585688597616,738.9127689923573,344.27776736685314,-0.1218457992562355,-0.5968006281633818,0.84375,856305,8505,0.1487612119983207,991248.5000000002,0.8638651155588127,0.4449496150100048,0.6139161864055444,12.373112678527832,0.730369842033309,0.6830518968923512,0.0888682265974642,-0.9759866566636652,-0.2178303147279575,0.5618445294784581,1151.9684980312984,2828.466281414032,988.5325904993956,546.9518141400127,7.27689566287564,6.977546029170167,1,6,255,255,59.077856604831226,140.72628082940085,47,143,48.69757788791372,38.539822851429214,22,116,83,170,0,0,255,255,44.63228288985817,130.1950694130734,30,135,43.03443691857957,45.49073296991682,15,101,61,169,0,0,255,255,44.946043757773225,122.13986967076778,28,118,45.08026509670401,51.42775635749111,14,86,58,162,0,0,179,179,66.2125597771822,52.67805184090094,14,28,71.63354186968868,53.34560081056052,6,13,140,103,0,0,255,255,88.18751145911796,61.405794666754815,91.0,53,50.31095799444356,46.091739744911415,51,26,124,87,1,6,255,255,61.22493036943612,145.40684804219896,47,148,50.87375589169444,41.017980992406216,23,119,85,175,0.794021905999859,0.6078891451509486,-0.0720733889738659,0.0033886708576769,-0.0137915610420282,-0.0094015995527946,-0.0073345069903671,4.40383586736758e-05,-0.0194215985167944,-0.0137356189560537,-0.0076303399145296,-0.0077111772710874,-0.0080553714646461,-0.0052053752470582,-0.0083877544299132,-0.0066843942268032,-0.0088362414618422,0.0003009445014306,-0.0073160811291678,-0.0032831648050402,0.5998446180271169
137,Bumblebee,Bombus hortorum,0.0216115,28.11151773808333,49.115490030873126,0.0575518790508352,405.3399005070644,82.41517698311094,666.9673072467043,217.28501337096307,0.3905312092808466,0.4958083190785589,0.8730305838739574,518676,10642,0.0575518790508352,667060.5,0.7775546595848503,0.2859989690353907,0.6208808581850713,123.35279846191406,0.786494376276013,0.6175974385359813,0.0900513831617702,0.3396068093524884,-0.94056749627096,0.510297928608112,757.1333473462325,3361.3893151283264,953.7681852376378,504.1878267313936,6.356500571132836,7.434344818396969,0,12,255,255,90.20255033971112,134.7255293611212,87,134,61.477050012937454,27.57828877089446,32,125,132,145,0,0,255,255,71.04232314585599,129.80565269658558,61,135,55.606699027661485,33.01599924444569,18,124,119,145,0,0,255,255,59.8059501499973,100.45837977449654,47,99,49.7903372795414,31.41111519313114,17,92,94,108,0,0,179,179,53.71255273041359,39.87240404331545,17,32,65.55458154054041,36.88279045214241,8,28,133,35,0,0,255,255,105.91799504893228,77.63758342587496,102.0,72,45.02287046898894,34.77841527790222,72,57,137,87,1,14,255,255,91.8286579675944,138.19010337747565,89,137,62.6548218325481,28.828178956633323,32,127,134,147,0.8079596421328112,0.5892378269295172,-0.0547392076111943,-0.0083719794832149,-0.01669182051381,0.008178640304782,-0.0131562345618819,0.0030413642096319,-0.0112301816568514,0.0035142628613284,-0.0089760309833018,0.0064024424270005,-0.0063044097137992,0.0017544046238463,-0.0041704403116294,-0.0012604229714864,-0.0080041410572728,0.0001769963384255,-0.0042806681614033,0.0021764702993381,0.9155768951797975
138,Bumblebee,Bombus hortorum,0.029323125,50.96102696993344,59.39805516770808,0.0892198690682185,498.1148770519566,112.71978837685651,738.1322734007488,235.25167501660712,-0.1069877694451206,-0.6840768176192151,0.7918552036199095,703755,9956,0.0892198690682185,915990.5,0.7682994528873389,0.3707750498434015,0.7703270314242882,76.54134368896484,0.7181666922546844,0.6958711102898046,0.0922408652299788,-0.0926451901543019,-0.9956991858695442,0.5054621848739496,2401.8571726977825,6958.937987089157,2655.780242195903,410.7373727081221,7.477691480513043,6.8193285499989456,0,3,255,255,54.9128830345788,132.19621256558727,41,132,48.7291049441437,46.96495362904606,14,101,89,165,0,0,255,255,40.485532607228365,123.46808535023564,24,123,41.509618208895525,47.35431650450192,10,93,62,163,0,0,255,255,31.12463428323777,82.5156409112284,18,72,37.48206589845655,52.62675677114567,8,42,39,111,0,0,179,179,52.06381908476671,48.46307737577451,15,30,67.45191277471184,44.88154516200932,6,27,133,38,0,0,255,255,105.6644954565154,122.26007251383216,100.0,118,63.15614590780609,43.81041809085869,66,89,153,153,0,3,255,255,55.885059431194094,137.4653552106788,41,137,50.36010021982896,47.525555723568935,14,106,90,170,0.8046405682683692,0.5937622048402508,-0.0734490785983004,0.0034816863479751,-0.032493181263687,-0.013432703138824,-0.0208705601899793,0.0053733596086246,-0.0163158778543731,-0.0081242133598817,-0.0092242676658901,0.0035053311520242,-0.0070506886733132,-0.0058578152395522,-0.0065240517827827,0.002106603566757,-0.0068256172165667,0.0002771159951746,-0.004129663023039,0.000653919058847,0.4871803355164011
